,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
19883,"The Hague, Netherlands",52.0799838,4.3113461,Breakers Beach House,52.24194104975702,4.425433605336783,Beach Bar
19884,"The Hague, Netherlands",52.0799838,4.3113461,LUCAS Drinkwinkel,51.9182432140367,4.398192110749892,Bar
19885,"The Hague, Netherlands",52.0799838,4.3113461,Strand,51.98797159840196,4.10504747091225,Beach
19886,"The Hague, Netherlands",52.0799838,4.3113461,Brouwerij Noordt,51.93325745845797,4.486646513097196,Brewery
19887,"The Hague, Netherlands",52.0799838,4.3113461,KINO,51.91717560621591,4.469214206279973,Movie Theater
19888,"The Hague, Netherlands",52.0799838,4.3113461,Strand Noordwijk aan Zee (Zuid),52.237022286264846,4.422442439073982,Beach
19889,"The Hague, Netherlands",52.0799838,4.3113461,Strand Noordwijk aan Zee,52.24772656490498,4.431553116414254,Beach
19890,"The Hague, Netherlands",52.0799838,4.3113461,Kralingse Plas,51.934572,4.51508,Lake
19891,"The Hague, Netherlands",52.0799838,4.3113461,Man met Bril Koffie,51.93048177280354,4.474053382873535,Coffee Shop
19892,"The Hague, Netherlands",52.0799838,4.3113461,Giraffen,51.92565848372429,4.449990435784693,Zoo Exhibit
19893,"The Hague, Netherlands",52.0799838,4.3113461,Angelo Betti,51.930958,4.4701886,Pizza Place
19894,"The Hague, Netherlands",52.0799838,4.3113461,Kaapse Maria,51.91774258889211,4.472609831836804,Gastropub
19895,"The Hague, Netherlands",52.0799838,4.3113461,Op het Dak,51.9256371998417,4.47667423755818,Café
19896,"The Hague, Netherlands",52.0799838,4.3113461,Urban Residences Rotterdam,51.920040559341246,4.477572096786961,Residential Building (Apartment / Condo)
19897,"The Hague, Netherlands",52.0799838,4.3113461,Jordy's Bakery,51.9161,4.468137,Bakery
19898,"The Hague, Netherlands",52.0799838,4.3113461,De IJsmaker,51.916306,4.479398,Ice Cream Shop
19899,"The Hague, Netherlands",52.0799838,4.3113461,Bokaal,51.92247410754488,4.488164449775141,Bar
19900,"The Hague, Netherlands",52.0799838,4.3113461,citizenM,51.91925901197693,4.490480849856352,Hotel
19901,"The Hague, Netherlands",52.0799838,4.3113461,Harvest Coffee Brewers,51.915754262841325,4.485868577675699,Coffee Shop
19902,"The Hague, Netherlands",52.0799838,4.3113461,Japanese Cuisine Yama,51.91506277032356,4.475106566603705,Japanese Restaurant
19903,"The Hague, Netherlands",52.0799838,4.3113461,Spirit,51.924281953424725,4.4881768956993096,Vegetarian / Vegan Restaurant
19904,"The Hague, Netherlands",52.0799838,4.3113461,Kookpunt,51.931016641079204,4.48524327281858,Furniture / Home Store
19905,"The Hague, Netherlands",52.0799838,4.3113461,Markthal,51.920137480908274,4.48725882417661,Market
19906,"The Hague, Netherlands",52.0799838,4.3113461,Tulum,52.25291775656371,4.4351905686786575,Beach Bar
19907,"The Hague, Netherlands",52.0799838,4.3113461,Het Park,51.9070817467333,4.470487525774406,Park
19908,"The Hague, Netherlands",52.0799838,4.3113461,Bertmans,51.92081182542554,4.474312206496962,Vegetarian / Vegan Restaurant
19909,"The Hague, Netherlands",52.0799838,4.3113461,FG Food Labs,51.9262492532791,4.47942852973938,Molecular Gastronomy Restaurant
19910,"The Hague, Netherlands",52.0799838,4.3113461,Vermeyden Delicatessen en Wijnen,51.91265682321723,4.4569124655940255,Deli / Bodega
19911,"The Hague, Netherlands",52.0799838,4.3113461,Filo-Filo,51.913356592852786,4.46125841270704,Bougatsa Shop
19912,"The Hague, Netherlands",52.0799838,4.3113461,Kunsthal,51.91093078308305,4.473363117176058,Art Museum
19913,"The Hague, Netherlands",52.0799838,4.3113461,Mainport Hotel,51.913362,4.482475,Hotel
19914,"The Hague, Netherlands",52.0799838,4.3113461,Ap Halen,51.910365,4.448318,Indonesian Restaurant
19915,"The Hague, Netherlands",52.0799838,4.3113461,Little Italy,51.92354914679842,4.4845181706838,Deli / Bodega
19916,"The Hague, Netherlands",52.0799838,4.3113461,Kralingse Bos,51.940341,4.525333,Forest
19917,"The Hague, Netherlands",52.0799838,4.3113461,Little V,51.921807488097116,4.484580440400853,Vietnamese Restaurant
19918,"The Hague, Netherlands",52.0799838,4.3113461,Lilith Coffee,51.915785,4.46682,Breakfast Spot
19919,"The Hague, Netherlands",52.0799838,4.3113461,Picknick,51.92219563541608,4.489643429653236,Café
19920,"The Hague, Netherlands",52.0799838,4.3113461,Guliano,51.92358000080923,4.485203378547493,Italian Restaurant
19921,"The Hague, Netherlands",52.0799838,4.3113461,BIRD,51.92671403948866,4.47892963886261,Jazz Club
19922,"The Hague, Netherlands",52.0799838,4.3113461,Museumpark,51.91376202324923,4.471628711697534,Park
19923,"The Hague, Netherlands",52.0799838,4.3113461,Koekela,51.916306,4.4690194,Bakery
19924,"The Hague, Netherlands",52.0799838,4.3113461,Oude Haven,51.919674850901615,4.491448486586028,Harbor / Marina
19925,"The Hague, Netherlands",52.0799838,4.3113461,Panini,51.91847797998832,4.479395678862674,Sandwich Place
19926,"The Hague, Netherlands",52.0799838,4.3113461,De IJssalon,51.92287762709402,4.484023272795516,Ice Cream Shop
19927,"The Hague, Netherlands",52.0799838,4.3113461,LantarenVenster,51.90489883396685,4.487035211366009,Movie Theater
19928,"The Hague, Netherlands",52.0799838,4.3113461,NINE BAR,51.92219030793735,4.488105003128181,Coffee Shop
19929,"The Hague, Netherlands",52.0799838,4.3113461,Onderzeebootloods,51.89768130456133,4.419722557067871,Art Museum
19930,"The Hague, Netherlands",52.0799838,4.3113461,Parkheuvel,51.903798,4.471645,French Restaurant
19931,"Naples, Italy",40.8359336,14.2487826,Lungomare di Napoli,40.8322552736469,14.232444763183594,Waterfront
19932,"Naples, Italy",40.8359336,14.2487826,Castel dell'Ovo,40.82951133633764,14.2479942354698,Castle
19933,"Naples, Italy",40.8359336,14.2487826,Casa Infante,40.83864633558455,14.248482015473513,Ice Cream Shop
19934,"Naples, Italy",40.8359336,14.2487826,Piazza del Plebiscito,40.836498555021066,14.248936755153979,Plaza
19935,"Naples, Italy",40.8359336,14.2487826,Tunnel Borbonico,40.83559097992428,14.246238132737886,History Museum
19936,"Naples, Italy",40.8359336,14.2487826,Enoteca Belledonne,40.83517892694082,14.239378612927384,Wine Bar
19937,"Naples, Italy",40.8359336,14.2487826,Pedamentina a San Martino,40.845669247906315,14.243528331935302,Trail
19938,"Naples, Italy",40.8359336,14.2487826,Il Gelato Mennella,40.843627960558564,14.249008720159381,Ice Cream Shop
19939,"Naples, Italy",40.8359336,14.2487826,Basilica di San Lorenzo Maggiore,40.8508801466157,14.257398994211659,Church
19940,"Naples, Italy",40.8359336,14.2487826,Castel Sant'Elmo,40.844407775352025,14.239091703811091,Castle
19941,"Naples, Italy",40.8359336,14.2487826,Pizzeria Sorbillo,40.850345430971984,14.255328073770821,Pizza Place
19942,"Naples, Italy",40.8359336,14.2487826,Pasticceria Attanasio,40.853188,14.269028,Bakery
19943,"Naples, Italy",40.8359336,14.2487826,Cappella Sansevero,40.849194128960946,14.254860269558002,Art Museum
19944,"Naples, Italy",40.8359336,14.2487826,Belvedere Di San Martino,40.84416102480423,14.240650805666867,Scenic Lookout
19945,"Naples, Italy",40.8359336,14.2487826,Belvedere Sant'Antonio a Posillipo,40.82813337565298,14.218213543095821,Scenic Lookout
19946,"Naples, Italy",40.8359336,14.2487826,Complesso Santa Chiara,40.84601971051118,14.253205892266902,Historic Site
19947,"Naples, Italy",40.8359336,14.2487826,Piazza San Domenico Maggiore,40.84851554202003,14.254933523383915,Plaza
19948,"Naples, Italy",40.8359336,14.2487826,Galleria Umberto I,40.83849132987681,14.249455853371533,Historic Site
19949,"Naples, Italy",40.8359336,14.2487826,Starita,40.85600867383441,14.246328899549527,Pizza Place
19950,"Naples, Italy",40.8359336,14.2487826,L'Antiquario,40.83301851906714,14.24227186505373,Speakeasy
19951,"Naples, Italy",40.8359336,14.2487826,Pescheria Azzurra,40.84670773585842,14.247122941328843,Fish Market
19952,"Naples, Italy",40.8359336,14.2487826,Piazza del Gesù Nuovo,40.84705303332752,14.251842483923676,Plaza
19953,"Naples, Italy",40.8359336,14.2487826,Castel Nuovo (Maschio Angioino),40.83862542522942,14.251951724054873,Castle
19954,"Naples, Italy",40.8359336,14.2487826,Scaturchio,40.84845918375657,14.25484229822716,Dessert Shop
19955,"Naples, Italy",40.8359336,14.2487826,Libreria Berisio,40.849405382177665,14.25114938774787,Bookstore
19956,"Naples, Italy",40.8359336,14.2487826,Piazza Giovanni Bovio,40.84387512943055,14.255756425242994,Plaza
19957,"Naples, Italy",40.8359336,14.2487826,Museo di Capodimonte,40.86654101895334,14.250577662594518,Museum
19958,"Naples, Italy",40.8359336,14.2487826,Orto Botanico,40.86066123360535,14.26325798034668,Garden
19959,"Naples, Italy",40.8359336,14.2487826,Largo San Martino,40.84418561197795,14.240578534302184,Plaza
19960,"Naples, Italy",40.8359336,14.2487826,Museo Archeologico Nazionale,40.85317532862563,14.25072265976806,History Museum
19961,"Naples, Italy",40.8359336,14.2487826,Napoli Sotterranea,40.85097485439497,14.257038301200982,Historic Site
19962,"Naples, Italy",40.8359336,14.2487826,Palazzo Reale,40.836144,14.249441,Palace
19963,"Naples, Italy",40.8359336,14.2487826,Caffè Salvo,40.84453185235271,14.230490610967331,Café
19964,"Naples, Italy",40.8359336,14.2487826,Albergo Palazzo Decumani Hotel Naples,40.848943726863155,14.259058982044012,Hotel
19965,"Naples, Italy",40.8359336,14.2487826,Piazza Dante,40.849016483386066,14.250187996123818,Plaza
19966,"Naples, Italy",40.8359336,14.2487826,Tandem,40.84831316197223,14.256405083780859,Italian Restaurant
19967,"Naples, Italy",40.8359336,14.2487826,Certosa di San Martino,40.84417488599077,14.24067362545423,Church
19968,"Naples, Italy",40.8359336,14.2487826,L'Antica Pizzeria da Michele,40.849704007798415,14.263522256922638,Pizza Place
19969,"Naples, Italy",40.8359336,14.2487826,Di Matteo,40.851274012449394,14.258028756235344,Pizza Place
19970,"Naples, Italy",40.8359336,14.2487826,Gelatosità,40.84770359835016,14.231214603179119,Ice Cream Shop
19971,"Naples, Italy",40.8359336,14.2487826,50 Kalò di Ciro Salvo,40.8285995361039,14.220135375657959,Pizza Place
19972,"Naples, Italy",40.8359336,14.2487826,Pizzeria La Notizia,40.83574879481244,14.209840109256382,Pizza Place
19973,"Naples, Italy",40.8359336,14.2487826,Gambrinus,40.836839647962,14.248688671884064,Café
19974,"Naples, Italy",40.8359336,14.2487826,Antica Pizza Fritta Da Zia Esterina Sorbillo,40.83744051431113,14.248634744088877,Pizza Place
19975,"Naples, Italy",40.8359336,14.2487826,Hostel of the Sun,40.840331,14.255189,Hostel
19976,"Naples, Italy",40.8359336,14.2487826,PAN | Palazzo delle Arti Napoli,40.83640260476475,14.23689804503165,Art Museum
19977,"Naples, Italy",40.8359336,14.2487826,Gelateria Del Gallo,40.85163852259481,14.333404618026245,Ice Cream Shop
19978,"Naples, Italy",40.8359336,14.2487826,Chalet Ciro,40.82621,14.21977,Café
19979,"Naples, Italy",40.8359336,14.2487826,Parco di Capodimonte,40.869691077830645,14.250617407989632,Park
19980,"Naples, Italy",40.8359336,14.2487826,Ciarly ristorante and Pizzaria,40.82324328994298,14.19329366182081,Italian Restaurant
19981,"Naples, Italy",40.8359336,14.2487826,Parco sommerso di Gaiola,40.79297888357523,14.187752012690247,Park
19982,"Naples, Italy",40.8359336,14.2487826,Piazza Nicola Amore (Piazza Quattro Palazzi),40.84759796606837,14.261615948349519,Plaza
19983,"Naples, Italy",40.8359336,14.2487826,Scavi di Ercolano,40.80523987626175,14.347941230698279,Historic Site
19984,"Naples, Italy",40.8359336,14.2487826,Catacombe di San Gennaro,40.86506261680251,14.247205877524344,Cemetery
19985,"Naples, Italy",40.8359336,14.2487826,Virgin Active Napoli Med,40.822818951763544,14.17733114379902,Gym / Fitness Center
19986,"Naples, Italy",40.8359336,14.2487826,La Fattoria Del Campiglione,40.8507663227261,14.114427958911614,Food
19987,"Naples, Italy",40.8359336,14.2487826,Museo Nazionale Ferroviario di Pietrarsa,40.82198855335771,14.321131613486699,Museum
19988,"Naples, Italy",40.8359336,14.2487826,Trattoria Da Nennella,40.84199,14.2487,Italian Restaurant
19989,"Naples, Italy",40.8359336,14.2487826,Pizzeria Salvo,40.82544758584118,14.330491410496624,Pizza Place
19990,"Naples, Italy",40.8359336,14.2487826,Tenimmoce accussì,40.90261005938576,14.338441687624334,Italian Restaurant
19991,"Naples, Italy",40.8359336,14.2487826,Botany's,40.84049419098562,14.342895941762551,Italian Restaurant
19992,"Naples, Italy",40.8359336,14.2487826,La Scimmietta,40.92194110191178,14.301846308029138,Ice Cream Shop
19993,"Naples, Italy",40.8359336,14.2487826,"Hamburgeria - Beer Shop Take Away ""Da Gigione""",40.9047966003418,14.394874572753906,Burger Joint
19994,"Naples, Italy",40.8359336,14.2487826,Puteca Burger,40.928504,14.204663,Burger Joint
19995,"Naples, Italy",40.8359336,14.2487826,Villa dei Misteri,40.753611651979185,14.477282558869264,Historic Site
19996,"Naples, Italy",40.8359336,14.2487826,Tempio di Apollo,40.748962,14.484508,Historic Site
19997,"Naples, Italy",40.8359336,14.2487826,Teatro Grande Pompei,40.74881813103385,14.488476958468073,Historic Site
19998,"Naples, Italy",40.8359336,14.2487826,La Taverna Estia,40.905469178018926,14.423611164093018,Restaurant
19999,"Naples, Italy",40.8359336,14.2487826,The Black Hole,40.79336450305796,14.362569730562889,Gastropub
20000,"Naples, Italy",40.8359336,14.2487826,Piazza Anfiteatro,40.75116677584375,14.49496701108794,Museum
20001,"Naples, Italy",40.8359336,14.2487826,Villa Imperiale,40.74757,14.484083,Historic Site
20002,"Naples, Italy",40.8359336,14.2487826,Pompeii Anfiteatro,40.75124691635406,14.4951319456677,Historic Site
20003,"Naples, Italy",40.8359336,14.2487826,Terme Stabiane,40.74982266228157,14.487553831290406,Historic Site
20004,"Naples, Italy",40.8359336,14.2487826,Area Archeologica di Pompei,40.7476861980934,14.48447413453438,Historic Site
20005,"Naples, Italy",40.8359336,14.2487826,Lindt Store - La Reggia Outlet,41.00673568670019,14.320751544048935,Candy Store
20006,"Naples, Italy",40.8359336,14.2487826,da gigione,40.91235108794295,14.39250029911039,Burger Joint
20007,"Naples, Italy",40.8359336,14.2487826,Casa di Fauno,40.75113594729958,14.484567820355831,History Museum
20008,"Naples, Italy",40.8359336,14.2487826,Il Cratere,40.82193808170454,14.380404979223773,Wine Bar
20009,"Naples, Italy",40.8359336,14.2487826,Litoranea di Torre del Greco,40.78453445118681,14.407275678646407,Beach
20010,"Naples, Italy",40.8359336,14.2487826,Tempio di Giove,40.74836335481802,14.482164149016867,Historic Site
20011,"Naples, Italy",40.8359336,14.2487826,Hotel Bellevue Syrene,40.627509671997124,14.370650815400875,Hotel
20012,"Naples, Italy",40.8359336,14.2487826,Limoncello di Capri Sorrento Excellence Showroom,40.6476660360298,14.412761795641055,Liquor Store
20013,"Naples, Italy",40.8359336,14.2487826,Gelateria David,40.62601285268857,14.378673598749954,Ice Cream Shop
20014,"Naples, Italy",40.8359336,14.2487826,Grand Hotel La Favorita,40.62698719999999,14.3720994,Hotel
20015,"Naples, Italy",40.8359336,14.2487826,Bar Panico,40.83632477872146,14.503749136568244,Café
20016,"Naples, Italy",40.8359336,14.2487826,Raki,40.626084274373554,14.373993619994181,Ice Cream Shop
20017,"Naples, Italy",40.8359336,14.2487826,Acqu' e Sale,40.629000788107355,14.374608022786077,Italian Restaurant
20018,"Naples, Italy",40.8359336,14.2487826,Pizzeria i fratelli Caponi,40.759022283616645,14.435920815046765,Pizza Place
20019,"Naples, Italy",40.8359336,14.2487826,Castello Aragonese,40.73192035483496,13.96090827615887,Castle
20020,"Naples, Italy",40.8359336,14.2487826,Marina Grande,40.627633449788895,14.366629636131245,Harbor / Marina
20021,"Naples, Italy",40.8359336,14.2487826,Bar del Carmine,40.626417840191365,14.37648678111205,Bar
20022,"Naples, Italy",40.8359336,14.2487826,Hotel Mega Mare,40.653432951624815,14.406909302503044,Hotel
20023,"Naples, Italy",40.8359336,14.2487826,Villa Comunale Di Sorrento,40.62812778193754,14.372846626993116,Park
20024,"Naples, Italy",40.8359336,14.2487826,soul & fish da cataldo,40.6273429,14.3695922,Seafood Restaurant
20025,"Naples, Italy",40.8359336,14.2487826,La Cantinaccia del Popolo,40.62756836467916,14.38413161548005,Italian Restaurant
20026,"Naples, Italy",40.8359336,14.2487826,Apple Campania,41.003294,14.3281715,Electronics Store
20027,"Naples, Italy",40.8359336,14.2487826,Kobe,40.74852750378968,14.5040398687293,Gastropub
20028,"Naples, Italy",40.8359336,14.2487826,Reggia di Caserta,41.071543516315415,14.327499799747264,Historic Site
20029,"Naples, Italy",40.8359336,14.2487826,I Masanielli da Sasà Martucci,41.067924,14.332551,Pizza Place
20030,"Naples, Italy",40.8359336,14.2487826,Amalfi Coast,40.611063,14.447104,Beach
20031,"Windhoek, Namibia",-22.5743922,17.0790688,The Stellenbosch Wine Bar And Bistro,-22.572107673653576,17.10676673462344,Restaurant
20032,"Windhoek, Namibia",-22.5743922,17.0790688,Sardinia,-22.572597039436427,17.085130918256592,Italian Restaurant
20033,"Windhoek, Namibia",-22.5743922,17.0790688,Joe's Beerhouse,-22.550929937203204,17.090264281258037,Beer Garden
20034,"Windhoek, Namibia",-22.5743922,17.0790688,Primi Piatti,-22.582681508958853,17.093431890266878,Italian Restaurant
20035,"Windhoek, Namibia",-22.5743922,17.0790688,Que Tapas! Bar and Restaurant,-22.553327547188058,17.087721394373148,Tapas Restaurant
20036,"Windhoek, Namibia",-22.5743922,17.0790688,Maerua SUPERSPAR,-22.584877820038393,17.091721355251096,Shopping Mall
20037,"Windhoek, Namibia",-22.5743922,17.0790688,The Warehouse Theatre,-22.57139957163538,17.083574292721167,Music Venue
20038,"Windhoek, Namibia",-22.5743922,17.0790688,The Grove Mall of Namibia,-22.62050266748316,17.09303388695555,Shopping Mall
20039,"Windhoek, Namibia",-22.5743922,17.0790688,Chameleon Backpackers,-22.57378579511755,17.08171262149069,Hostel
20040,"Windhoek, Namibia",-22.5743922,17.0790688,Olive Grove Guest House,-22.55379203319887,17.090697793892037,Bed & Breakfast
20041,"Windhoek, Namibia",-22.5743922,17.0790688,Heinitzburg Hotel,-22.5745107,17.0921143,Hotel
20042,"Windhoek, Namibia",-22.5743922,17.0790688,Maerua Mall,-22.58362998250165,17.0933280632524,Shopping Mall
20043,"Windhoek, Namibia",-22.5743922,17.0790688,Kubata,-22.551411107007432,17.091732908429062,African Restaurant
20044,"Windhoek, Namibia",-22.5743922,17.0790688,Olive Exclusive,-22.553374767059235,17.09062857666072,Hotel
20045,"Windhoek, Namibia",-22.5743922,17.0790688,The Gourmet,-22.566598236174816,17.083482005838068,German Restaurant
20046,"Windhoek, Namibia",-22.5743922,17.0790688,Tornado,-22.567817144608128,17.081153548584158,Restaurant
20047,"Windhoek, Namibia",-22.5743922,17.0790688,Virgin Active Health Club,-22.583929605098444,17.09272916923894,Gym / Fitness Center
20048,"Windhoek, Namibia",-22.5743922,17.0790688,Hilton,-22.570254152462848,17.085444155424565,Hotel
20049,"Windhoek, Namibia",-22.5743922,17.0790688,NICE,-22.567311639562956,17.078563030801813,Restaurant
20050,"Windhoek, Namibia",-22.5743922,17.0790688,Craft Cafe,-22.572002,17.08382,Café
20051,"Windhoek, Namibia",-22.5743922,17.0790688,Roof of Africa Hotel Windhoek,-22.554522050747973,17.095461495587823,Hotel
20052,"Windhoek, Namibia",-22.5743922,17.0790688,Pick 'n Pay Auas Valley,-22.5877075631062,17.08351084548521,Convenience Store
20053,"Windhoek, Namibia",-22.5743922,17.0790688,Heja Game Lodge,-22.53639606012818,17.19374386120373,Resort
20054,"Windhoek, Namibia",-22.5743922,17.0790688,Slowtown,-22.567689,17.084233,Café
20055,"Windhoek, Namibia",-22.5743922,17.0790688,Fresh 'n Wild,-22.55269866166259,17.087348015984762,Breakfast Spot
20056,"Windhoek, Namibia",-22.5743922,17.0790688,Am Weinberg Restaurant,-22.57545925356069,17.11047649383545,Restaurant
20057,"Windhoek, Namibia",-22.5743922,17.0790688,Okapuka Ranch,-22.302737136640697,17.065809317429952,Resort
20058,"Windhoek, Namibia",-22.5743922,17.0790688,Andy's,-22.571949200619752,17.104582424263256,Pub
20059,"Windhoek, Namibia",-22.5743922,17.0790688,KFC,-22.570085006078287,17.08226442658393,Fast Food Restaurant
20060,"Windhoek, Namibia",-22.5743922,17.0790688,Hotel Thule,-22.552199679096116,17.098062887059285,Hotel
20061,"Windhoek, Namibia",-22.5743922,17.0790688,Mountain Eagle Spur,-22.58431912612174,17.092226346035464,Steakhouse
20062,"Windhoek, Namibia",-22.5743922,17.0790688,Goche Ganas,-22.812266897048488,17.21379735766654,Resort
20063,"Windhoek, Namibia",-22.5743922,17.0790688,Skybar,-22.57031768002976,17.08543063485253,Roof Deck
20064,"Windhoek, Namibia",-22.5743922,17.0790688,Namibia Craft Centre,-22.571895,17.083835,Arts & Crafts Store
20065,"Windhoek, Namibia",-22.5743922,17.0790688,Eros Airport | ERS (Eros Airport),-22.60158066659617,17.081284434953673,Airport
20066,"Windhoek, Namibia",-22.5743922,17.0790688,Ocean Basket,-22.620181580472764,17.092572434668106,Mediterranean Restaurant
20067,"Windhoek, Namibia",-22.5743922,17.0790688,Cafe Cuppio,-22.566306818459847,17.083439145048036,Café
20068,"Windhoek, Namibia",-22.5743922,17.0790688,Kalahari Sands Hotel Windhoek,-22.568893352765002,17.084257292018034,Hotel
20069,"Windhoek, Namibia",-22.5743922,17.0790688,Peppercorn Grill & Steakhouse,-22.583994975804234,17.093420353929716,Steakhouse
20070,"Windhoek, Namibia",-22.5743922,17.0790688,Piccolo Caffe & Lounge,-22.584162156900792,17.093189627303037,Bistro
20071,"Windhoek, Namibia",-22.5743922,17.0790688,Pick 'n Pay,-22.56674789533326,17.080932594771557,Department Store
20072,"Windhoek, Namibia",-22.5743922,17.0790688,Yang Tze Chinese Restaurant,-22.572433759482948,17.104215893664033,Chinese Restaurant
20073,"Windhoek, Namibia",-22.5743922,17.0790688,O Portuga,-22.571874333128967,17.103934417178536,Steakhouse
20074,"Windhoek, Namibia",-22.5743922,17.0790688,Hosea Kotako International Airport,-22.539061,17.291402,Airport
20075,"Windhoek, Namibia",-22.5743922,17.0790688,Omeya Golf and Residential Oasis,-22.862159679588203,17.111618692135245,Golf Course
20076,"Windhoek, Namibia",-22.5743922,17.0790688,N/a'an Kuse,-22.364859,17.379501,Resort
20077,"Windhoek, Namibia",-22.5743922,17.0790688,Amus(h)e Lounge,-22.48716,17.46259,Airport Lounge
20078,"Windhoek, Namibia",-22.5743922,17.0790688,Departure Check-In (Hosea Kutako Airport),-22.48721280563369,17.462941636127717,Airport Terminal
20079,"Windhoek, Namibia",-22.5743922,17.0790688,Departure Terminal (Hosea Kutako Airport),-22.48702871340342,17.462963974286176,Airport Terminal
20080,"Windhoek, Namibia",-22.5743922,17.0790688,Premium cofffee,-22.487099048021154,17.463113817017565,Café
20081,"Rabat, Morocco",33.9667424,-6.842641008106102,Villa Mandarine Rabat,33.96462864493986,-6.8478291365041,Hotel
20082,"Rabat, Morocco",33.9667424,-6.842641008106102,Sofitel Rabat Jardin des Roses,33.99044377767063,-6.837417228172285,Hotel
20083,"Rabat, Morocco",33.9667424,-6.842641008106102,F Café,33.997322,-6.844941,Café
20084,"Rabat, Morocco",33.9667424,-6.842641008106102,La Deliciosa,33.99154627784318,-6.848439294193838,Café
20085,"Rabat, Morocco",33.9667424,-6.842641008106102,Maymana,33.983020033472954,-6.829308840016082,Bakery
20086,"Rabat, Morocco",33.9667424,-6.842641008106102,Kasbah Des Oudayas,34.0320520059731,-6.835877895355225,Historic Site
20087,"Rabat, Morocco",33.9667424,-6.842641008106102,Hilton Park غابة الهيلتون,33.992955297229756,-6.834997853278858,Forest
20088,"Rabat, Morocco",33.9667424,-6.842641008106102,TyPotes,34.017216900208965,-6.831831174267774,French Restaurant
20089,"Rabat, Morocco",33.9667424,-6.842641008106102,Dar Naji Corniche,33.979381,-6.895771,Restaurant
20090,"Rabat, Morocco",33.9667424,-6.842641008106102,Jardin Zoologique de Rabat,33.954779284642875,-6.894207744186858,Zoo
20091,"Rabat, Morocco",33.9667424,-6.842641008106102,Royal Golf Dar El Salam,33.91383502146177,-6.834181324021493,Golf Course
20092,"Rabat, Morocco",33.9667424,-6.842641008106102,Picolo's Restaurant,33.9866750346324,-6.828230230088815,Italian Restaurant
20093,"Rabat, Morocco",33.9667424,-6.842641008106102,Sushi House,33.989548,-6.8482313,Sushi Restaurant
20094,"Rabat, Morocco",33.9667424,-6.842641008106102,Medina Rabat,34.02318273257726,-6.835578851481632,Historic Site
20095,"Rabat, Morocco",33.9667424,-6.842641008106102,Sa Caleta,33.97325883829823,-6.831584094766299,Spanish Restaurant
20096,"Rabat, Morocco",33.9667424,-6.842641008106102,Yoka Sushi,34.00078913855316,-6.849394918096474,Sushi Restaurant
20097,"Rabat, Morocco",33.9667424,-6.842641008106102,Mausole Mohammed V,34.02283661117548,-6.821572989095092,Historic Site
20098,"Rabat, Morocco",33.9667424,-6.842641008106102,Musée Mohammed VI - Art Moderne & contemporain,34.015369760564745,-6.833188290992459,Art Museum
20099,"Rabat, Morocco",33.9667424,-6.842641008106102,Challah | Rabat,34.00682879891295,-6.823201046814406,Historic Site
20100,"Rabat, Morocco",33.9667424,-6.842641008106102,Tajine Wa Tanjia,34.01567776656375,-6.837368986623703,Moroccan Restaurant
20101,"Rabat, Morocco",33.9667424,-6.842641008106102,Ya Mal Cham,34.02062036418584,-6.84326177681647,Falafel Restaurant
20102,"Rabat, Morocco",33.9667424,-6.842641008106102,Tour Hassan,34.02292680392814,-6.82286088667429,Historic Site
20103,"Rabat, Morocco",33.9667424,-6.842641008106102,Union Sportive des Cheminots du Maroc,34.00500518686071,-6.853536268059571,Pool
20104,"Rabat, Morocco",33.9667424,-6.842641008106102,Amber Bar at Sofitel Rabat,33.990227604169256,-6.83725650696816,Cocktail Bar
20105,"Rabat, Morocco",33.9667424,-6.842641008106102,Riad Kalaa Hotel Rabat,34.027855,-6.837475,Hotel
20106,"Rabat, Morocco",33.9667424,-6.842641008106102,Café Bahia,34.02261315515727,-6.837639430463247,Coffee Shop
20107,"Rabat, Morocco",33.9667424,-6.842641008106102,Saladbar Green,33.96237771386253,-6.864884532160598,Salad Place
20108,"Rabat, Morocco",33.9667424,-6.842641008106102,Pause Gourmet,34.01599802342607,-6.834754379314142,Café
20109,"Rabat, Morocco",33.9667424,-6.842641008106102,Harhoura,33.93292743622934,-6.942124892230344,Beach
20110,"Rabat, Morocco",33.9667424,-6.842641008106102,Dar Ennaji,34.02177672362282,-6.841814951454131,Moroccan Restaurant
20111,"Rabat, Morocco",33.9667424,-6.842641008106102,Paul,33.95341733403781,-6.880703492371061,Café
20112,"Rabat, Morocco",33.9667424,-6.842641008106102,Starbucks,33.956622,-6.867767,Coffee Shop
20113,"Rabat, Morocco",33.9667424,-6.842641008106102,The View,33.95511985360648,-6.866872490370956,Hotel
20114,"Rabat, Morocco",33.9667424,-6.842641008106102,Mahaj Ryad,33.96014946809083,-6.867782620095925,Plaza
20115,"Rabat, Morocco",33.9667424,-6.842641008106102,Goethe 2.0,34.00593669820378,-6.846710157492244,Restaurant
20116,"Rabat, Morocco",33.9667424,-6.842641008106102,Pâtisserie Inza,34.02184423629179,-6.838388442993164,Dessert Shop
20117,"Rabat, Morocco",33.9667424,-6.842641008106102,Le Coq Magique,34.00213225305092,-6.850851832200876,Moroccan Restaurant
20118,"Rabat, Morocco",33.9667424,-6.842641008106102,La terrazza,33.953357238213044,-6.863674085704522,Brewery
